"sample","unf_otu","reads"
"RNMB_Foping_BS_P3_tag26_C12","unf_otu1082",15
"RNMB_Foping_BS_P3_tag26_D11","unf_otu1082",3
"RNMB_Foping_BS_P3_tag26_F11","unf_otu1082",10
"RNMB_Foping_BS_P3_tag26_G11","unf_otu1082",3
"RNMB_Foping_BS_P3_tag26_H10","unf_otu1082",3
"RNMB_Foping_BS_P3_tag26_H11","unf_otu1082",1
"RNMB_Mix_BS_PIX_tag34_B8","unf_otu1082",1
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu1082",1
"RNMB_Mix_BS_PIX_tag34_E7","unf_otu1082",2
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu1082",1
"RNMB_Mix_BS_PIX_tag34_F7","unf_otu1082",2
"RNMB_Mix_BS_PIX_tag34_H6","unf_otu1082",1
"RNMB_Mix_BS_PIX_tag34_H7","unf_otu1082",1
"RNMB_YHM_BS_P1_tag15_E10","unf_otu1082",4
"RNMB_YHM_BS_P1_tag15_F8","unf_otu1082",1
"RNMB_YHM_BS_P2_tag38_C11","unf_otu1082",1
"RNMB_YHM_BS_P2_tag38_C8","unf_otu1082",1
"RNMB_YHM_BS_P2_tag38_C9","unf_otu1082",4
"RNMB_YHM_BS_P2_tag38_D11","unf_otu1082",3
"RNMB_YHM_BS_P2_tag38_E11","unf_otu1082",1
"RNMB_YHM_BS_P2_tag38_E9","unf_otu1082",1
"RNMB_YHM_BS_P2_tag38_F11","unf_otu1082",2
"RNMB_YHM_BS_P2_tag38_F7","unf_otu1082",1
"RNMB_meicity_BS_P1_tag41_B7","unf_otu1082",2
"RNMB_meicity_BS_P1_tag41_C7","unf_otu1082",9
"RNMB_meicity_BS_P2_tag42_H4","unf_otu1082",2
"RNMB_Foping_BS_P2_tag24_H12","unf_otu10820",2
"RNMB_Foping_BS_P3_tag26_D12","unf_otu10821",1
"RNMB_Foping_BS_P3_tag26_G11","unf_otu10824",1
"RNBC1_NREP8_tag32_H6","unf_otu10827",7
"RNMB1_FXBSP2_tag18_C3","unf_otu1083",40
"RNMB2_FXBSP4_tag07_F12","unf_otu1083",1
"RNMB_Foping_BS_P2_tag24_H4","unf_otu10830",1
"RNMB_Foping_BS_P1_tag21_H11","unf_otu10831",1
"RNMB_Foping_BS_P3_tag26_G11","unf_otu10831",1
"RNBC1_NREP13_tag51_E11","unf_otu10834",1
"RNMB_Foping_BS_P2_tag24_H8","unf_otu10836",1
"RNMB_YHM_BS_P3_tag53_A7","unf_otu10839",2
"RNMB1_FXBSP3_tag42_C10","unf_otu1084",25
"RNMB1_FXBSP3_tag42_C11","unf_otu1084",6
"RNMB1_FXBSP3_tag42_F11","unf_otu1084",1
"RNMB_Mix_BS_PIX_tag34_B7","unf_otu1084",1
"RNMB_meicity_BS_P2_tag42_H11","unf_otu10840",2
"RNMB_Foping_BS_P2_tag24_E12","unf_otu10842",3
"RNMB_YHM_BS_P3_tag53_A4","unf_otu10844",5
"RNMB_YHM_BS_P3_tag53_C12","unf_otu10845",1
"RNMB_YHM_BS_P1_tag15_C12","unf_otu10846",4
"RNMB_YHM_BS_P1_tag15_D12","unf_otu10846",1
"RNMB_YHM_BS_P1_tag15_H11","unf_otu10846",3
"RNMB_Foping_BS_P1_tag21_H12","unf_otu10847",1
"RNMB_Foping_BS_P2_tag24_H4","unf_otu10847",2
"RNMB_YHM_BS_P3_tag53_A7","unf_otu10848",1
"RNMB1_FXBSP2_tag18_A2","unf_otu1085",11
"RNMB1_FXBSP2_tag18_A3","unf_otu1085",60
"RNMB1_FXBSP2_tag18_D2","unf_otu1085",18
"RNMB1_FXBSP2_tag18_E3","unf_otu1085",17
"RNMB_Foping_BS_P3_tag26_D11","unf_otu1085",1
"RNMB_Foping_BS_P3_tag26_G11","unf_otu1085",1
"RNMB_Mix_BS_PIX_tag34_A7","unf_otu1085",1
"RNBC1_NREP10_tag35_A4","unf_otu10850",2
"RNMB_YHM_BS_P3_tag53_A7","unf_otu10851",1
"RNMB_Foping_BS_P1_tag21_A12","unf_otu10852",2
"RNMB_Foping_BS_P1_tag21_C12","unf_otu10852",9
"RNMB_Foping_BS_P1_tag21_G12","unf_otu10852",2
"RNMB_Foping_BS_P2_tag24_A1","unf_otu10852",1
"RNMB_Foping_BS_P2_tag24_E12","unf_otu10852",1
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu10852",1
"RNMB_Foping_BS_P2_tag24_C8","unf_otu10853",1
"RNMB_Foping_BS_P1_tag21_A12","unf_otu10855",1
"RNMB_Foping_BS_P2_tag24_A1","unf_otu10855",1
"RNMB_Foping_BS_P2_tag24_E12","unf_otu10855",1
"RNMB_Foping_BS_P2_tag24_H4","unf_otu10855",1
"RNMB_Foping_BS_P2_tag24_H4","unf_otu10856",1
"RNMB_Foping_BS_P2_tag24_H5","unf_otu10856",1
"RNMB_Mix_BS_PIX_tag34_F7","unf_otu10856",1
"RNMB_meicity_BS_P1_tag41_B7","unf_otu10856",1
"RNBC1_NREP12_tag37_A5","unf_otu10857",2
"RNMB_Foping_BS_P1_tag21_C12","unf_otu10859",1
"RNBC1_NREP2_tag22_C8","unf_otu1086",1
"RNBC1_NREP12_tag37_C7","unf_otu10860",1
"RNMB1_FXBSP1_tag08_D12","unf_otu10860",13
"RNMB1_FXBSP2_tag18_B8","unf_otu10860",1
"RNMB1_FXBSP2_tag18_C7","unf_otu10860",1
"RNMB1_FXBSP2_tag18_D7","unf_otu10860",12
"RNMB1_FXBSP2_tag18_E7","unf_otu10860",5
"RNMB_Foping_BS_P1_tag21_A6","unf_otu10860",2
"RNMB_Foping_BS_P1_tag21_B8","unf_otu10860",25
"RNMB_Foping_BS_P1_tag21_C9","unf_otu10860",83
"RNMB_Foping_BS_P1_tag21_E7","unf_otu10860",8
"RNMB_Foping_BS_P1_tag21_E8","unf_otu10860",36
"RNMB_Foping_BS_P1_tag21_F11","unf_otu10860",1
"RNMB_Foping_BS_P1_tag21_F3","unf_otu10860",4
"RNMB_Foping_BS_P1_tag21_G6","unf_otu10860",7
"RNMB_Foping_BS_P3_tag26_H4","unf_otu10860",8
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu10860",2
"RNMB_Foping_BS_P1_tag21_A11","unf_otu10861",2
"RNMB_YHM_BS_P2_tag38_C7","unf_otu10861",1
"RNMB_meicity_BS_P1_tag41_A5","unf_otu10861",1
"RNMB_meicity_BS_P1_tag41_H6","unf_otu10861",1
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu10863",1
"RNMB_YHM_BS_P2_tag38_A11","unf_otu10863",2
"RNMB_YHM_BS_P3_tag53_A7","unf_otu10863",4
"RNMB_YHM_BS_P3_tag53_C7","unf_otu10863",1
"RNMB_YHM_BS_P3_tag53_F6","unf_otu10863",1
"RNMB_YHM_BS_P3_tag53_H6","unf_otu10863",1
"RNMB_YHM_BS_P1_tag15_E10","unf_otu10868",1
"RNMB_YHM_BS_P2_tag38_E11","unf_otu10868",1
"RNMB_YHM_BS_P3_tag53_A11","unf_otu10868",1
"RNMB_YHM_BS_P3_tag53_A3","unf_otu10868",1
"RNBC1_NREP12_tag37_C7","unf_otu1087",40
"RNMB_YHM_BS_P1_tag15_A7","unf_otu10872",1
"RNMB_Foping_BS_P1_tag21_G6","unf_otu10873",1
"RNMB_YHM_BS_P3_tag53_A7","unf_otu10874",1
"RNMB_YHM_BS_P1_tag15_C11","unf_otu10876",2
"RNMB_Foping_BS_P2_tag24_E12","unf_otu1088",1
"RNBC1_NREP13_tag51_E11","unf_otu10882",2
"RNMB_Foping_BS_P1_tag21_H1","unf_otu10883",1
"RNBC1_NREP2_tag22_F7","unf_otu10884",16
"RNMB_YHM_BS_P2_tag38_A11","unf_otu10885",1
"RNMB_YHM_BS_P2_tag38_D11","unf_otu10885",1
"RNBC1_NREP3_tag31_A3","unf_otu10888",3
"RNBC1_NREP2_tag22_F7","unf_otu10889",5
"RNMB_YHM_BS_P3_tag53_A4","unf_otu10890",3
"RNMB_YHM_BS_P3_tag53_B4","unf_otu10890",1
"RNMB_YHM_BS_P3_tag53_G8","unf_otu10890",2
"RNMB_Foping_BS_P2_tag24_G12","unf_otu10891",1
"RNMB_Foping_BS_P2_tag24_H12","unf_otu10891",1
"RNMB_YHM_BS_P2_tag38_A5","unf_otu10892",2
"RNMB_YHM_BS_P2_tag38_G4","unf_otu10892",3
"RNMB_YHM_BS_P2_tag38_H4","unf_otu10892",1
"RNMB_Foping_BS_P3_tag26_C8","unf_otu10896",1
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu10898",1
"RNBC1_NREP10_tag35_H10","unf_otu109",6
"RNBC1_NREP11_tag36_A7","unf_otu109",1274
"RNMB_Foping_BS_P3_tag26_A12","unf_otu109",1
"RNMB_Foping_BS_P3_tag26_D11","unf_otu109",75
"RNMB_Foping_BS_P3_tag26_D12","unf_otu109",17
"RNMB_Foping_BS_P3_tag26_E12","unf_otu109",4
"RNMB_Foping_BS_P3_tag26_F11","unf_otu109",108
"RNMB_Foping_BS_P3_tag26_G11","unf_otu109",1
"RNMB_Foping_BS_P3_tag26_H10","unf_otu109",30
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu109",5
"RNMB_Mix_BS_PIX_tag34_E7","unf_otu109",12
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu109",6
"RNMB_Mix_BS_PIX_tag34_F7","unf_otu109",20
"RNMB_Mix_BS_PIX_tag34_G6","unf_otu109",1
"RNMB_Mix_BS_PIX_tag34_H6","unf_otu109",1
"RNMB_YHM_BS_P3_tag53_A11","unf_otu109",295
"RNMB_YHM_BS_P3_tag53_C11","unf_otu109",389
"RNMB_YHM_BS_P3_tag53_D11","unf_otu109",204
"RNMB_YHM_BS_P3_tag53_D9","unf_otu109",1
"RNMB_YHM_BS_P3_tag53_F11","unf_otu109",1058
"RNMB_YHM_BS_P3_tag53_G11","unf_otu109",463
"RNMB_YHM_BS_P3_tag53_H10","unf_otu109",320
"RNMB_YHM_BS_P3_tag53_H11","unf_otu109",2
"RNMB_meicity_BS_P1_tag41_D11","unf_otu109",1
"RNMB_meicity_BS_P1_tag41_G7","unf_otu109",1
"RNMB_meicity_BS_P2_tag42_F9","unf_otu10901",7
"RNBC1_NREP2_tag22_F7","unf_otu10902",3
"RNMB_YHM_BS_P2_tag38_C11","unf_otu10908",3
"RNMB_Foping_BS_P1_tag21_H11","unf_otu1091",7
"RNMB_Mix_BS_PIX_tag34_B7","unf_otu1091",1
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu1091",6
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu1091",1
"RNMB1_FXBSP3_tag42_E9","unf_otu10910",1
"RNMB_Foping_BS_P2_tag24_E7","unf_otu10914",2
"RNMB_Foping_BS_P2_tag24_G11","unf_otu10914",1
"RNMB_Foping_BS_P2_tag24_H8","unf_otu10914",1
"RNMB_YHM_BS_P3_tag53_H10","unf_otu10916",2
"RNMB_Foping_BS_P1_tag21_G6","unf_otu10917",1
"RNMB_Foping_BS_P2_tag24_G7","unf_otu10919",1
"RNMB_Foping_BS_P1_tag21_B12","unf_otu1092",16
"RNMB_Foping_BS_P1_tag21_B8","unf_otu1092",3
"RNMB_Foping_BS_P3_tag26_A7","unf_otu1092",1
"RNMB_Foping_BS_P3_tag26_H4","unf_otu1092",2
"RNMB_Foping_BS_P3_tag26_H6","unf_otu1092",2
"RNMB_YHM_BS_P2_tag38_A7","unf_otu1092",1
"RNMB_YHM_BS_P3_tag53_D11","unf_otu1092",1
"RNMB_YHM_BS_P3_tag53_H10","unf_otu1092",1
"RNMB_meicity_BS_P1_tag41_A12","unf_otu1092",2
"RNMB_meicity_BS_P1_tag41_D11","unf_otu1092",8
"RNMB_meicity_BS_P1_tag41_G11","unf_otu1092",2
"RNMB_meicity_BS_P2_tag42_G11","unf_otu10924",1
"RNMB_meicity_BS_P2_tag42_H11","unf_otu10924",1
"RNMB_YHM_BS_P2_tag38_H4","unf_otu10925",1
"RNMB_Foping_BS_P2_tag24_G7","unf_otu10926",1
"RNBC1_NREP2_tag22_G11","unf_otu1093",1
"RNBC1_NREP8_tag32_H6","unf_otu1093",2
"RNMB1_FXBSP3_tag42_F12","unf_otu1093",100
"RNMB2_FXBSP4_tag07_D12","unf_otu1093",5
"RNMB2_FXBSP4_tag07_E12","unf_otu1093",1
"RNMB2_FXBSP4_tag07_F10","unf_otu1093",1
"RNMB_meicity_BS_P2_tag42_A12","unf_otu10939",2
"RNMB_meicity_BS_P2_tag42_G11","unf_otu10939",1
"RNMB_meicity_BS_P2_tag42_G12","unf_otu10939",1
"RNMB1_FXBSP2_tag18_D5","unf_otu1094",82
"RNMB_meicity_BS_P2_tag42_C9","unf_otu10940",1
"RNMB_YHM_BS_P3_tag53_C11","unf_otu10941",3
"RNMB_meicity_BS_P1_tag41_H6","unf_otu10941",1
"RNMB1_FXBSP2_tag18_D12","unf_otu10946",1
"RNMB1_FXBSP3_tag42_D3","unf_otu10946",1
"RNMB_Foping_BS_P2_tag24_A11","unf_otu10946",1
"RNMB_Foping_BS_P2_tag24_A12","unf_otu10947",1
"RNMB_Foping_BS_P2_tag24_A5","unf_otu10949",3
"RNMB1_FXBSP2_tag18_C6","unf_otu1095",1
"RNMB1_FXBSP2_tag18_H5","unf_otu1095",2
"RNMB_Mix_BS_PIX_tag34_F5","unf_otu1095",54
"RNMB_meicity_BS_P2_tag42_C9","unf_otu10950",1
"RNBC1_NREP2_tag22_F7","unf_otu10952",3
"RNMB_meicity_BS_P2_tag42_F7","unf_otu10953",1
"RNMB_Foping_BS_P1_tag21_C8","unf_otu10954",2
"RNMB_Foping_BS_P3_tag26_H4","unf_otu10955",2
"RNMB1_FXBSP2_tag18_C4","unf_otu10958",1
"RNMB1_FXBSP2_tag18_F7","unf_otu10958",1
"RNMB2_FXBSP4_tag07_G12","unf_otu10958",1
"RNMB_Mix_BS_PIX_tag34_G7","unf_otu10958",6
"RNMB_Mix_BS_PIX_tag34_H7","unf_otu10958",4
"RNMB_meicity_BS_P2_tag42_C7","unf_otu10958",1
"RNMB_YHM_BS_P2_tag38_A5","unf_otu10959",1
"RNMB_YHM_BS_P2_tag38_G4","unf_otu10959",1
"RNMB1_FXBSP2_tag18_H2","unf_otu1096",7
"RNMB1_FXBSP3_tag42_E6","unf_otu1096",3
"RNMB2_FXBSP4_tag07_E10","unf_otu1096",23
"RNMB_YHM_BS_P2_tag38_C12","unf_otu1096",15
"RNMB_YHM_BS_P2_tag38_D12","unf_otu1096",14
"RNMB_meicity_BS_P2_tag42_A4","unf_otu1096",4
"RNMB_meicity_BS_P2_tag42_E5","unf_otu1096",19
"RNMB_meicity_BS_P2_tag42_C9","unf_otu10961",1
"RNMB_meicity_BS_P2_tag42_F8","unf_otu10961",1
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu10966",1
"RNMB_YHM_BS_P3_tag53_A7","unf_otu10967",1
"RNMB1_FXBSP2_tag18_A5","unf_otu1097",36
"RNMB1_FXBSP2_tag18_D4","unf_otu1097",10
"RNMB1_FXBSP2_tag18_F3","unf_otu1097",9
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu1097",1
"RNMB_Mix_BS_PIX_tag34_H4","unf_otu1097",13
"RNBC1_NREP2_tag22_F7","unf_otu10970",5
"RNBC1_NREP13_tag51_F9","unf_otu10973",2
"RNMB_YHM_BS_P2_tag38_H4","unf_otu10974",2
"RNMB_YHM_BS_P3_tag53_F8","unf_otu10976",5
"RNMB1_FXBSP2_tag18_E2","unf_otu10977",1
"RNMB_Foping_BS_P2_tag24_H6","unf_otu10978",1
"RNMB_meicity_BS_P2_tag42_A3","unf_otu10978",1
"RNMB_meicity_BS_P2_tag42_H11","unf_otu10979",1
"RNMB_Foping_BS_P2_tag24_H4","unf_otu1098",38
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu1098",1
"RNMB_YHM_BS_P1_tag15_E11","unf_otu10981",2
"RNMB_YHM_BS_P2_tag38_A3","unf_otu10981",3
"RNMB_Foping_BS_P2_tag24_H12","unf_otu10983",2
"RNMB_YHM_BS_P3_tag53_A7","unf_otu10989",1
"RNBC1_NREP2_tag22_F7","unf_otu10992",5
"RNMB_Foping_BS_P3_tag26_H4","unf_otu10993",2
"RNBC1_NREP2_tag22_F7","unf_otu10998",1
"RNBC1_NREP13_tag51_A11","unf_otu10999",4
"RNMB_Foping_BS_P1_tag21_F11","unf_otu11",5
"RNMB_Mix_BS_PIX_tag34_B7","unf_otu11",1
"RNMB_Mix_BS_PIX_tag34_B8","unf_otu11",65
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu11",2
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu11",76
"RNMB_Mix_BS_PIX_tag34_E7","unf_otu11",219
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu11",62
"RNMB_Mix_BS_PIX_tag34_F7","unf_otu11",202
"RNMB_Mix_BS_PIX_tag34_G7","unf_otu11",72
"RNMB_Mix_BS_PIX_tag34_H6","unf_otu11",1
"RNMB_Mix_BS_PIX_tag34_H7","unf_otu11",68
"RNMB_YHM_BS_P2_tag38_B8","unf_otu11",1
"RNMB_YHM_BS_P2_tag38_C11","unf_otu11",271
"RNMB_YHM_BS_P2_tag38_C8","unf_otu11",659
"RNMB_YHM_BS_P2_tag38_D12","unf_otu11",9
"RNMB_YHM_BS_P2_tag38_E8","unf_otu11",5
"RNMB_YHM_BS_P2_tag38_H12","unf_otu11",465
"RNMB_meicity_BS_P2_tag42_A11","unf_otu11",495
"RNMB_meicity_BS_P2_tag42_A12","unf_otu11",1
"RNMB_meicity_BS_P2_tag42_A3","unf_otu11",130
"RNMB_meicity_BS_P2_tag42_A5","unf_otu11",1
"RNMB_meicity_BS_P2_tag42_B4","unf_otu11",107
"RNMB_meicity_BS_P2_tag42_C11","unf_otu11",451
"RNMB_meicity_BS_P2_tag42_C12","unf_otu11",526
"RNMB_meicity_BS_P2_tag42_C9","unf_otu11",1
"RNMB_meicity_BS_P2_tag42_D11","unf_otu11",366
"RNMB_meicity_BS_P2_tag42_D12","unf_otu11",1
"RNMB_meicity_BS_P2_tag42_D9","unf_otu11",1
"RNMB_meicity_BS_P2_tag42_E10","unf_otu11",351
"RNMB_meicity_BS_P2_tag42_E11","unf_otu11",648
"RNMB_meicity_BS_P2_tag42_E12","unf_otu11",37
"RNMB_meicity_BS_P2_tag42_E7","unf_otu11",1
"RNMB_meicity_BS_P2_tag42_F3","unf_otu11",3
"RNMB_meicity_BS_P2_tag42_F9","unf_otu11",113
"RNMB_meicity_BS_P2_tag42_G11","unf_otu11",118
"RNMB_meicity_BS_P2_tag42_G12","unf_otu11",1
"RNMB_meicity_BS_P2_tag42_G9","unf_otu11",359
"RNMB_meicity_BS_P2_tag42_H10","unf_otu11",398
"RNMB_meicity_BS_P2_tag42_H11","unf_otu11",313
"RNMB_meicity_BS_P2_tag42_H3","unf_otu11",37
"RNMB_meicity_BS_P2_tag42_H4","unf_otu11",1
"RNBC1_NREP12_tag37_A5","unf_otu110",2
"RNMB1_FXBSP1_tag08_A10","unf_otu110",1
"RNMB1_FXBSP1_tag08_A11","unf_otu110",74
"RNMB1_FXBSP1_tag08_A12","unf_otu110",23
"RNMB1_FXBSP1_tag08_A9","unf_otu110",36
"RNMB1_FXBSP1_tag08_B10","unf_otu110",69
"RNMB1_FXBSP1_tag08_B12","unf_otu110",21
"RNMB1_FXBSP1_tag08_B7","unf_otu110",1
"RNMB1_FXBSP1_tag08_B8","unf_otu110",40
"RNMB1_FXBSP1_tag08_C10","unf_otu110",23
"RNMB1_FXBSP1_tag08_C11","unf_otu110",13
"RNMB1_FXBSP1_tag08_C12","unf_otu110",1
"RNMB1_FXBSP1_tag08_C8","unf_otu110",1
"RNMB1_FXBSP1_tag08_D10","unf_otu110",185
"RNMB1_FXBSP1_tag08_D11","unf_otu110",3
"RNMB1_FXBSP1_tag08_D12","unf_otu110",23
"RNMB1_FXBSP1_tag08_D8","unf_otu110",11
"RNMB1_FXBSP1_tag08_E10","unf_otu110",4
"RNMB1_FXBSP1_tag08_E12","unf_otu110",12
"RNMB1_FXBSP1_tag08_E7","unf_otu110",3
"RNMB1_FXBSP1_tag08_F10","unf_otu110",3
"RNMB1_FXBSP1_tag08_F11","unf_otu110",1
"RNMB1_FXBSP1_tag08_F12","unf_otu110",14
"RNMB1_FXBSP1_tag08_F3","unf_otu110",1
"RNMB1_FXBSP1_tag08_F7","unf_otu110",1
"RNMB1_FXBSP1_tag08_F8","unf_otu110",124
"RNMB1_FXBSP1_tag08_G10","unf_otu110",19
"RNMB1_FXBSP1_tag08_G11","unf_otu110",38
"RNMB1_FXBSP1_tag08_G7","unf_otu110",4
"RNMB1_FXBSP1_tag08_H12","unf_otu110",5
"RNMB1_FXBSP2_tag18_C5","unf_otu110",57
"RNMB1_FXBSP2_tag18_D5","unf_otu110",84
"RNMB1_FXBSP2_tag18_E6","unf_otu110",5
"RNMB1_FXBSP3_tag42_D5","unf_otu110",1
"RNMB_Foping_BS_P1_tag21_A7","unf_otu110",69
"RNMB_Foping_BS_P1_tag21_B7","unf_otu110",1
"RNMB_Foping_BS_P1_tag21_B8","unf_otu110",25
"RNMB_Foping_BS_P1_tag21_C12","unf_otu110",1
"RNMB_Foping_BS_P1_tag21_C8","unf_otu110",84
"RNMB_Foping_BS_P1_tag21_E10","unf_otu110",3
"RNMB_Foping_BS_P1_tag21_E7","unf_otu110",34
"RNMB_Foping_BS_P1_tag21_E8","unf_otu110",70
"RNMB_Foping_BS_P1_tag21_F3","unf_otu110",2
"RNMB_Foping_BS_P1_tag21_G6","unf_otu110",66
"RNMB_Foping_BS_P1_tag21_G7","unf_otu110",11
"RNMB_Foping_BS_P1_tag21_H10","unf_otu110",1
"RNMB_Foping_BS_P1_tag21_H6","unf_otu110",15
"RNMB_Foping_BS_P1_tag21_H7","unf_otu110",20
"RNMB_Foping_BS_P2_tag24_G12","unf_otu110",1
"RNMB_Foping_BS_P2_tag24_G8","unf_otu110",1
"RNMB_Foping_BS_P3_tag26_F8","unf_otu110",1
"RNMB_Foping_BS_P3_tag26_H11","unf_otu110",1
"RNMB_Mix_BS_PIX_tag34_A4","unf_otu110",16
"RNMB_Mix_BS_PIX_tag34_A7","unf_otu110",18
"RNMB_Mix_BS_PIX_tag34_B3","unf_otu110",5
"RNMB_Mix_BS_PIX_tag34_B7","unf_otu110",12
"RNMB_Mix_BS_PIX_tag34_B8","unf_otu110",1
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu110",5
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu110",4
"RNMB_Mix_BS_PIX_tag34_F7","unf_otu110",1
"RNMB_Mix_BS_PIX_tag34_G4","unf_otu110",1
"RNMB_Mix_BS_PIX_tag34_G6","unf_otu110",2
"RNMB_Mix_BS_PIX_tag34_H6","unf_otu110",2
"RNMB_YHM_BS_P1_tag15_B8","unf_otu110",1
"RNMB_YHM_BS_P1_tag15_F8","unf_otu110",18
"RNMB_YHM_BS_P1_tag15_G8","unf_otu110",1
"RNMB_YHM_BS_P1_tag15_H6","unf_otu110",3
"RNMB_YHM_BS_P3_tag53_H10","unf_otu110",1
"RNMB_meicity_BS_P1_tag41_G12","unf_otu110",1
"RNMB_YHM_BS_P1_tag15_C9","unf_otu1100",41
"RNMB_Foping_BS_P2_tag24_D9","unf_otu11000",1
"RNMB_Foping_BS_P2_tag24_F9","unf_otu11000",1
"RNMB_Foping_BS_P2_tag24_H11","unf_otu11000",1
"RNMB_meicity_BS_P2_tag42_C9","unf_otu11001",1
"RNMB_Foping_BS_P3_tag26_A7","unf_otu11002",1
"RNMB_Foping_BS_P2_tag24_E12","unf_otu11003",1
"RNMB_Foping_BS_P2_tag24_H10","unf_otu11003",1
"RNMB_YHM_BS_P3_tag53_E5","unf_otu11005",2
"RNBC1_NREP8_tag32_F11","unf_otu11007",1
"RNMB_Foping_BS_P2_tag24_E12","unf_otu1101",2
"RNMB_Foping_BS_P2_tag24_G9","unf_otu1101",23
"RNMB_Foping_BS_P3_tag26_E9","unf_otu11011",2
"RNMB_Foping_BS_P2_tag24_H4","unf_otu11012",2
"RNMB_Foping_BS_P2_tag24_H9","unf_otu11014",1
"RNMB_Foping_BS_P2_tag24_G9","unf_otu11015",1
"RNBC1_NREP2_tag22_F7","unf_otu11019",4
"RNMB_Foping_BS_P1_tag21_A6","unf_otu11020",1
"RNBC1_QLMSP6_tag05_G10","unf_otu11022",2
"RNMB_Foping_BS_P3_tag26_E7","unf_otu11025",2
"RNMB_Foping_BS_P3_tag26_F7","unf_otu11025",5
"RNMB_Foping_BS_P3_tag26_G7","unf_otu11025",2
"RNMB_meicity_BS_P1_tag41_G9","unf_otu11026",3
"RNMB_Foping_BS_P2_tag24_G6","unf_otu11027",21
"RNMB_YHM_BS_P3_tag53_A7","unf_otu11029",2
"RNMB_Foping_BS_P2_tag24_C7","unf_otu1103",14
"RNBC1_NREP3_tag31_G4","unf_otu11030",1
"RNBC1_NREP9_tag33_F7","unf_otu11031",6
"RNMB_YHM_BS_P3_tag53_G8","unf_otu11032",4
"RNMB_Foping_BS_P2_tag24_F4","unf_otu11033",2
"RNMB_YHM_BS_P3_tag53_A7","unf_otu11034",3
"RNMB_meicity_BS_P1_tag41_H6","unf_otu11035",2
"RNMB_YHM_BS_P3_tag53_A7","unf_otu11036",1
"RNMB_YHM_BS_P1_tag15_G7","unf_otu11037",5
"RNMB1_FXBSP1_tag08_E5","unf_otu1104",1
"RNMB_Mix_BS_PIX_tag34_B4","unf_otu1104",1
"RNMB_Foping_BS_P2_tag24_G8","unf_otu11041",4
"RNMB_Foping_BS_P1_tag21_C12","unf_otu11043",1
"RNMB_Foping_BS_P1_tag21_C12","unf_otu11044",1
"RNMB_Foping_BS_P3_tag26_F8","unf_otu11047",6
"RNMB_Foping_BS_P1_tag21_E7","unf_otu11048",1
"RNMB_YHM_BS_P1_tag15_B8","unf_otu11048",1
"RNMB_YHM_BS_P3_tag53_C11","unf_otu11049",2
"RNMB_YHM_BS_P3_tag53_C11","unf_otu1105",9
"RNMB_YHM_BS_P3_tag53_D11","unf_otu1105",1
"RNMB_YHM_BS_P3_tag53_F11","unf_otu1105",17
"RNMB_YHM_BS_P3_tag53_G11","unf_otu1105",2
"RNMB_YHM_BS_P3_tag53_H10","unf_otu1105",4
"RNMB_meicity_BS_P2_tag42_B7","unf_otu11054",2
"RNMB_meicity_BS_P1_tag41_H10","unf_otu11055",1
"RNMB_Foping_BS_P1_tag21_C8","unf_otu11056",3
"RNMB_Foping_BS_P1_tag21_H6","unf_otu11058",1
"RNBC1_NREP13_tag51_F11","unf_otu1106",30
"RNMB_Foping_BS_P2_tag24_A12","unf_otu11060",2
"RNMB1_FXBSP1_tag08_F9","unf_otu11062",1
"RNMB_Foping_BS_P1_tag21_C8","unf_otu11062",3
"RNMB_Foping_BS_P2_tag24_H12","unf_otu11071",2
"RNMB_meicity_BS_P2_tag42_G8","unf_otu11072",3
"RNMB_meicity_BS_P1_tag41_A11","unf_otu11073",1
"RNBC1_NREP2_tag22_F7","unf_otu11074",3
"RNMB_Foping_BS_P1_tag21_D7","unf_otu11078",1
"RNMB_Foping_BS_P3_tag26_E12","unf_otu11079",2
"RNMB1_FXBSP3_tag42_E10","unf_otu1108",49
"RNMB1_FXBSP3_tag42_E11","unf_otu1108",46
"RNMB1_FXBSP3_tag42_F11","unf_otu1108",5
"RNMB_meicity_BS_P2_tag42_A11","unf_otu1108",2
"RNMB_Foping_BS_P1_tag21_D7","unf_otu11080",1
"RNMB_meicity_BS_P2_tag42_B7","unf_otu11080",1
"RNMB_Foping_BS_P1_tag21_F4","unf_otu11082",1
"RNMB_Foping_BS_P1_tag21_C9","unf_otu11085",2
