ID,a_hol,h_hol,AIC_hol,BIC_hol,R_hol,a_gen,h_gen,q_gen,AIC_gen,BIC_gen,R_gen,a_hol_I,AIC_hol_I,BIC_hol_I,R_hol_I,p3_c0,p3_c1,p3_c2,p3_c3,AIC_p3,BIC_p3,R_p3,p2_c0,p2_c1,p2_c2,AIC_p2,BIC_p2,R_p2
39926,3.3234906938073294e-05,7206.3768459434705,-120.19755223032817,-120.97867640545996,0.9750746620523391,3.3235109690554765e-05,7206.405771681296,6.94999613415348e-14,-118.19755223096587,-119.36923849366357,0.9750746603248791,1.0565611940460684e-05,-105.5310285249146,-105.9215906124805,0.43884131267878,2.4209453858267637e-05,9.807271796025544e-06,1.2048033745780679e-07,-3.1195643044618895e-08,-134.20822410641932,-135.7704724566829,0.9993199989976896,2.1478718332022066e-05,1.2477285039901104e-05,-4.567249634708342e-07,-133.30440093655736,-134.47608719925506,0.9987845630677767
39927,7.312260760450329e-06,9337.542557738649,-118.30460444654264,-119.08572862167443,0.9165303929670262,1.2054609868084043e-06,21091.569799783574,1.7537968814424176,-124.76123953774277,-125.93292580044047,0.9845632152017332,4.416567164433616e-06,-116.93898433250313,-117.32954642006902,0.8367283954869948,-6.912066141732317e-06,8.208588938882659e-06,-2.4535376827899696e-08,-2.4205643044619324e-08,-119.41118356285952,-120.97343191312312,0.9698290814932476,-9.030926435877259e-06,1.0280332977408133e-05,-4.724064291334172e-07,-121.28976781310507,-122.46145407580278,0.9690874686490047
39928,8.981440419697506e-05,9479.05929664136,-115.19547896373636,-115.97660313886816,0.8508592825550784,8.980864501517694e-05,9478.864880569528,1.5010752640876035e-09,-113.19547886346628,-114.36716512616398,0.8508592796610498,1.1136756272289716e-05,-100.93491507147428,-101.32547715904018,-0.5789566804750759,4.1994776692913406e-05,1.4902064446944145e-05,-2.0006692688413973e-06,9.99172178477692e-08,-121.54012680032827,-123.10237515059187,0.9811574196782015,5.074111014948861e-05,6.35021973699002e-06,-1.519255928964835e-07,-121.06316707445521,-122.23485333715291,0.9690766622847253
39929,1.7358003655543186e-05,9197.972053776697,-116.23200224211112,-117.01312641724292,0.8978082182312279,1.7358844250470185e-05,9198.403076798784,6.62869759082696e-12,-114.23200220744151,-115.40368847013922,0.8978081364564156,7.05920397980897e-06,-110.7292034670462,-111.1197655546121,0.6008370389148305,3.0213464566929017e-05,-8.064193850768604e-06,3.0557986501687175e-06,-1.739107611548551e-07,-120.81504116364545,-122.37728951390905,0.981594184539838,1.4990047206923697e-05,6.820706417893682e-06,-1.6202933573114603e-07,-117.8856929423433,-119.057379205041,0.9506698075479265
39931,1.395633054568357e-05,4469.267963003414,-135.97069747085425,-136.38717853239814,0.9652909000169583,1.3956432052930623e-05,4469.291902552017,3.660767244895169e-10,-133.9706974692546,-134.59541906157042,0.9652908983162393,5.16032791963994e-06,-124.91274933059265,-125.12098986136459,0.7190921290036847,5.288151661029817e-06,1.2395625818669746e-05,-4.810488883398159e-07,7.1629384970422615e-09,-136.3319457335365,-137.16490785662427,0.9832162794701998,2.2091701398548697e-05,6.455527286056207e-06,-7.417459118018555e-08,-133.51920125140734,-134.14392284372317,0.9625677182364012
39932,13.276065948599063,1.673626258636324,-160.08679505108142,-157.09377992814845,0.5367520497228886,13.275677643460993,1.6736173392515257,7.594025408508287e-10,-158.08679500807727,-153.59727232367783,0.5367520914370876,0.8363556891758595,-87.57049311423074,-86.07398555276426,-0.6209054716946674,0.2728326810681703,1.3431065245706748,-2.090549337274609,1.0816611196046206,-164.6102886952718,-158.6242584494059,0.6421385995531995,0.3270609505803476,0.6217802151249356,-0.3548735682255969,-162.8270470435951,-158.33752435919564,0.5986678260917895
39933,0.0045212513078942695,773.6640988637305,-302.88274898744123,-301.2163222993288,0.6857042755209937,0.011622783730677044,844.3359801770202,1.067108809562689,-301.7616676649652,-299.26202763279656,0.7015398780079339,0.00038103511593545747,-257.0938079969826,-256.2605946529264,-1.0318587538987605,0.00045107500397950667,0.0008859537222439101,-0.00034835541423690444,4.249172468832122e-05,-301.31709702932733,-297.98424365310245,0.7276355891512082,0.0007004822092095123,0.0002717519857597462,-3.5179644397528024e-05,-297.0604246258262,-294.56078459365756,0.6064608838825861
39934,112.84192548145808,0.0007944874540692926,176.29112058529563,178.07186410108795,0.9009887220733708,55.040372128704085,0.0008869365377901506,0.38884471887214467,176.93908711403304,179.61020238772153,0.9081482579670669,17.808693517875867,209.21852122018117,210.10889297807734,0.40818174080962,30.668291239733083,68.65516506254947,-1.4737673454387519,0.009910166666795539,175.13565887553193,178.69714590711658,0.9256362227602397,200.7428304180137,31.063246731050523,-0.2616732860143504,188.5455259598478,191.21664123353628,0.8249498183451731
39935,1.3607548395411229e-05,5344.682964729128,-163.0010138654703,-163.10919356735968,0.9757517397306259,6.345488755998829e-06,7258.183116618943,0.5484847969421998,-165.88780142989796,-166.05007098273202,0.9879300829216834,5.079828127030339e-06,-148.11389049425293,-148.1679803451976,0.7456148785475152,-8.276623213651458e-06,1.4733935868293422e-05,-6.395439677111607e-07,9.929582106569536e-09,-164.27815585578534,-164.49451525956408,0.9885834496693069,2.4540164978788383e-06,9.586025193236299e-06,-1.8585995510734493e-07,-159.69809353023453,-159.8603630830686,0.9707735830713726
39936,1.4620650250929401e-05,2631.1885912033836,-113.67910510370604,-114.09558616524993,0.7447694907239134,6.399190732864213e-09,3370.2324472567902,2.7309572612926227,-114.54247190249554,-115.16719349481137,0.8422252853177736,3.221110618012446e-06,-108.29007790698253,-108.49831843775448,0.2476686456020577,-9.421468116644287e-05,1.9910318818819415e-05,-3.0446458450057844e-07,1.3789386461930623e-09,-115.24321685493618,-116.07617897802396,0.8989335011641684,2.5934836070484776e-05,6.9925345991920065e-06,-4.115339504381543e-08,-111.62982154848734,-112.25454314080318,0.7424163326922935
39937,1.3398052018942508e-06,218129.12661636266,-161.31091252469918,-162.09203669983097,0.9957016189435118,1.2359622054702868e-06,236674.14018043957,0.17276114140361165,-164.50725134102436,-165.67893760372206,0.9984795437862427,2.933255907056065e-07,-135.86681398216498,-136.2573760697309,0.23965255624808457,2.6514285714285384e-07,8.082161120988922e-07,-6.965419947506588e-08,2.0349643794525812e-09,-167.72759343607586,-169.28984178633945,0.9994647686125187,6.3e-07,5.098602150537632e-07,-1.9946236559139744e-08,-154.34850242933862,-155.52018869203633,0.9884028187171704
39938,8.36227722400551e-07,279570.033383865,-173.32307355138346,-174.10419772651525,0.9993548499969113,8.029916989116259e-07,294203.05391765496,0.08094517356918729,-182.41928833411754,-183.59097459681524,0.9999298764581066,2.158416421149667e-07,-140.12638388286746,-140.51694597043337,0.4151121090350347,1.0280952380952237e-07,6.06976991787318e-07,-5.458103674540702e-08,1.7013029621297424e-09,-171.50084731764835,-173.06309566791194,0.9995826409254001,4.0784313725490353e-07,3.5754079696394683e-07,-1.3023402909550902e-08,-156.21544955307965,-157.38713581577736,0.9867596204717639
39939,1.560979910664173e-06,48.90433608176546,-433.30544434545436,-430.3739725398549,0.7451156570319927,,,,,,,1.133860767721373e-06,-432.2823702457519,-430.81663434295217,0.7246217094146157,0.00047237396254438697,1.2420769404987115e-06,-9.555656360655639e-11,8.515557819136727e-15,-431.4425963222246,-425.5796527110257,0.7608227644094376,0.0005665296959257973,1.0279401002031282e-06,-8.209775012064256e-12,-433.35453287224107,-428.9573251638419,0.7601636462431229
39940,7.161320842996588e-07,2175.6492158534957,-1647.9015444686013,-1643.1374911992534,0.9403005671115804,,,,,,,1.3595804082555674e-07,-1472.3373654844288,-1469.955338849755,0.5364689654269384,3.1141808656946464e-05,3.696494050238241e-07,-1.3790271994423658e-10,1.7372661913706537e-14,-1631.6761194278092,-1622.1480128891137,0.930442858895311,5.0217992865285156e-05,2.507191993894641e-07,-4.3271131137684617e-11,-1618.2824322107808,-1611.1363523067591,0.9156841657807672
39941,0.0014024581231781852,37.81109897094333,-103.67075065584332,-103.27630150117088,0.7808773650760554,0.0014027001171896814,37.81611325836916,1.512077130172429e-10,-101.67075073403315,-101.07907700202449,0.7808754721870717,0.00047348525534318675,-96.96188912909801,-96.7646645517618,0.5327568414072952,0.0032292405853770433,0.0008803076022584102,-2.9928527820151378e-05,3.6679530587636474e-07,-108.23168585558871,-107.44278754624384,0.9143812755504716,0.004674578656546462,0.0003822950135426948,-1.2282405813941933e-06,-108.3540684850218,-107.76239475301314,0.8945192834090393
39942,0.00546254555611414,15.139033236893038,-186.72893135860036,-184.54684645188374,0.6536311131097041,0.0054626912005326655,15.139180849056899,1.0547696049911792e-10,-184.7289313617309,-181.45580400165596,0.6536310943139692,0.0008778587043363206,-168.89253213240846,-167.80148967905015,0.29238425723024786,0.012136653537305255,0.0011486303129344376,2.1428326097715742e-06,-1.1489393389286907e-07,-185.04630234086167,-180.6821325274284,0.6882481521851567,0.00971136553356981,0.0016767738623911235,-1.3573736074477154e-05,-186.63975071790347,-183.36662335782853,0.6824335362722822
39943,0.007795899317415422,2.7550446182545234,-89.1302452961818,-88.1604319966058,0.9464657608379651,0.007795812882443576,2.755026308932722,1.1874745631246242e-09,-87.13024528170897,-85.67552533234496,0.9464657771180972,0.0022204825088074642,-70.08121520653357,-69.59630855674557,0.7266490816705863,0.027490605674256995,0.004393149757905086,-3.254855215896444e-05,9.920229555396185e-08,-91.26465504519425,-89.32502844604224,0.9677296976571917,0.030700665160565643,0.003679300842949445,-1.3626719770495733e-05,-92.99323381028097,-91.53851386091696,0.9669914766508977
39944,0.04589995094578936,1.657163268472722,-138.89228275352514,-136.53617509282924,0.9204463602500844,0.02633121152429818,1.8336149614212625,0.29536664858255457,-138.07623994434775,-134.5420784533039,0.9242650208977425,0.007617617731507931,-93.67494711192118,-92.49689328157324,0.49206162125074504,0.012266184185591611,0.029122550981007567,-0.0005770955227924994,3.5935498449050767e-06,-143.91700477152233,-139.20478945013053,0.9453716425200522,0.10071248925938005,0.011225280617297611,-7.238245717357242e-05,-118.88607724815917,-115.35191575711534,0.831515836114983
39945,6.548380215853911e-06,10143.974945108328,-108.66812794004991,-109.44925211518171,0.7557639918591416,4.83209405821583e-09,13662.5178040079,3.126818651138329,-114.82799205078238,-115.99967831348009,0.952216621285314,1.6140295375777214e-06,-103.31110651743052,-103.70166860499641,0.103324765318212,-3.670711811023611e-05,1.0238864416947871e-05,-2.95551608548931e-07,2.5654908136482897e-09,-114.36466995789401,-115.92691830815761,0.9647859042048249,-8.635582218725376e-06,4.749400359671805e-06,-5.8208384848825544e-08,-111.64034123016472,-112.81202749286243,0.909412865765961
39946,1.2946204221320201e-05,2469.9788003802987,-104.86316612394468,-105.64429029907647,0.9475993391395027,2.0868784944561014e-06,3553.2125889946224,0.7765493888040016,-108.38642185993253,-109.55810812263023,0.9826189451087447,5.207016970709688e-06,-96.72023152561883,-97.11079361318473,0.6286768859614544,2.4265140157478565e-06,7.380701219347597e-06,6.553973183352018e-08,-1.990605354330704e-09,-117.76569125632334,-119.32793960658694,0.9982146902608866,-1.9354639653815824e-05,1.1640064178936729e-05,-1.1861867146229082e-07,-114.49579199526532,-115.66747825796303,0.9948778627904091
39947,7.569558180264835e-08,12291.527044832153,-261.0986410938163,-260.30285054821957,0.9030274326893066,,,,,,,3.066591025557841e-08,-253.02524740047335,-252.62735212767498,0.7670916464386539,1.8025857196584676e-06,5.8359798028862445e-08,-2.3054807575127532e-11,3.1771229083235117e-15,-257.6895751023156,-256.0979940111221,0.9080906512446398,2.5530559297833546e-06,5.18408338023802e-08,-1.3852292032563208e-11,-259.62531833713444,-258.4316325187393,0.9075521893803898
39948,2.39131836818816,3.543993835463662,-24.694224885875457,-25.475349061007257,0.42692643327445245,818314.285747817,4.224459313858722,6.149928590874866,-26.24008325806752,-27.41176952076522,0.7178790870547705,0.34140805393327067,-19.87958337212189,-20.27014545968779,-0.6194464232438117,-0.04733517416138925,1.5057487399246183,-2.017245163207239,0.6981671215302115,-27.787801512853463,-29.35004986311706,0.8612335786839137,-0.0006405967039299946,1.0446805418358647,-0.9332818923363992,-29.346224355448108,-30.517910618145805,0.848420910909943
39949,5.086198459223158,3.9779960315741514,-42.02338417538016,-42.80450835051196,0.8540178336075909,91.90348540084328,4.287365690413683,1.2922418860304257,-42.368218555059386,-43.53990481775708,0.9086660347942773,0.35220342790447945,-21.01219494370195,-21.40275703126785,-1.9201758159084297,0.12844717118682103,0.4720901806706625,-0.6567409380027829,0.2860825222178551,-37.75365252880914,-39.31590087907274,0.8459255458855226,0.14758084574836203,0.28316184395012023,-0.21257372221843762,-39.21488265471535,-40.38656891741305,0.8283959258894359
39950,2.973665049780834,5.632159440051911,-27.226175991361238,-28.00730016649304,0.20176941252909852,86954976501248.94,6.084053684829048,14.385726070027776,-27.284102911037905,-28.455789173735603,0.4710467177095399,0.2300611830623851,-21.89062917063192,-22.281191258197822,-1.0397795745850407,-0.0057397308171895775,1.0122466343523189,-1.4119796929157669,0.47281881572992657,-34.10852960231992,-35.67077795258352,0.9094398041728163,0.025883177414374584,0.6999980155499189,-0.6778886504951877,-35.41010107162933,-36.581787334327025,0.895863714059944
39951,2.8190696297336615e-05,2569.7916913416843,-125.140666586647,-125.55714764819089,0.9584773573299546,9.802808792258588e-06,3079.719330109597,0.5608743916375967,-128.13229530954212,-128.75701690185795,0.9819189003524779,6.1415527481401e-06,-109.96126838808114,-110.16950891885308,0.400714391088798,8.426582109480159e-07,1.9194998353628015e-05,-3.7291536866972927e-07,2.254423252669981e-09,-152.88085305567307,-153.71381517876085,0.9997904963643562,1.836493749999981e-05,1.4485806344456422e-05,-1.5979601179514842e-07,-134.00001600221628,-134.62473759453212,0.9931986214263959
39952,3.618329670329601e-06,1.3123472284437554e-06,-114.57764349250246,-114.99412455404635,0.7583891322070551,2.607235715545997e-06,0.04192402150844332,0.0084731954019579,-111.06340838039105,-111.68812997270689,0.6847239565035205,3.6183297080771837e-06,-116.57764349433276,-116.7858840251047,0.7583891327704698,1.8811762349799868e-05,7.811315452645473e-09,-6.664733739731749e-08,2.084867627785526e-09,-157.46035316298565,-158.29331528607344,0.999900670645911,3.501618750000003e-05,-4.3472014184340836e-06,1.3044326991258146e-07,-135.02295917656062,-135.64768076887646,0.9941666884598314
39953,1.953541083077326e-05,6202.400831219866,-114.09206916960537,-114.87319334473716,0.9578470763597114,1.4828332454586146e-05,6936.4224949066565,0.22099699505527992,-112.53964878715645,-113.71133504985416,0.9614565856412933,4.9048973600474e-06,-101.36341085257718,-101.75397294014307,0.3650219051511784,-8.259047619049049e-07,1.6134463275759943e-05,-7.996579724409496e-07,1.3124660198725268e-08,-111.60651508485358,-113.16876343511719,0.9688614708222966,1.7999490196078443e-05,8.437385515496522e-06,-1.5846726755218205e-07,-110.85328053251992,-112.02496679521762,0.9459941246628808
39954,4.670863769984379e-06,1524.1167696664095,-136.47959332580137,-136.89607438734527,0.986687504061558,2.567679750375973e-06,2766.269599169826,0.25037248261064415,-135.76866223792751,-136.39338383024335,0.9892538182406908,3.385430767943731e-06,-133.1456979264728,-133.35393845724474,0.9676497204247578,-1.384060080106806e-05,6.945496911789947e-06,-1.145324189006676e-07,9.286563096428482e-10,-135.27720254912498,-136.11016467221276,0.9916420337157147,-6.622712500000051e-06,5.005656703232152e-06,-2.674294315151126e-08,-135.7774940823919,-136.40221567470775,0.9892686802946083
39955,1.2721351442035456e-05,1007.7217031004019,-144.95517827131897,-145.06335797320835,0.961529627986731,0.38845791210800185,3164.1736780447786,5.993966114261761,-120.1502194902328,-120.31248904306686,1.0305889475148433e-10,7.498261426652775e-06,-137.1148664982744,-137.1689563492191,0.8457758951761407,6.524514285714322e-05,3.780778571428553e-06,1.5276500000000064e-07,-1.8390000000000055e-09,-143.76600856893776,-143.9823679727165,0.9742520029642713,-9.588571428568158e-07,1.132067857142856e-05,-6.791499999999994e-08,-144.0824700515281,-144.24473960436217,0.9672513302953413
39956,8.856736462670156e-06,1309.7040756890797,-138.1871247975928,-138.29530449948217,0.8530999148851278,,,,,,,5.420947831291656e-06,-136.7191321323137,-136.77322198325837,0.760639846115957,8.140928571428552e-05,-5.1050900793650184e-06,4.111960714285698e-07,-4.230277777777766e-09,-143.3967578512245,-143.61311725500323,0.9605635820410523,-7.088071428571406e-05,1.2239048809523817e-05,-9.643726190476203e-08,-139.37197306116482,-139.53424261399888,0.9067416830363899
39957,8.070577428576087e-06,789.6731297066641,-139.37688820641822,-139.4850679083076,0.9044832367939732,1.833976196463638e-06,1793.4702473352645,0.5271182414387039,-138.08569308448168,-138.24796263731574,0.9136513612596435,5.974890715298997e-06,-139.39641802995044,-139.45050788089512,0.8734902538910233,3.88142857142753e-06,4.726648809523922e-06,1.0052702380952067e-07,-1.334999999999975e-09,-136.68392625568657,-136.9002856594653,0.9207242105561602,-4.417857142857112e-05,1.0200148809523805e-05,-5.967297619047618e-08,-138.32843252730123,-138.4907020801353,0.9165942212101315
39958,1.2480014286220253e-05,837.2689186758381,-142.43747793535738,-142.54565763724676,0.957126485832748,0.007227687700837704,3021.796410905434,105.16925876204749,-118.39258414987198,-118.55485370270604,-2.220446049250313e-16,7.944987857166907e-06,-136.84871089906545,-136.90280075001013,0.87433264998571,6.766214285714345e-05,9.47049999999977e-07,2.955370238095247e-07,-3.265083333333342e-09,-151.5329821304554,-151.74934153423413,0.993395848776205,-4.988085714285695e-05,1.4333891666666663e-05,-9.627297619047624e-08,-144.5672930719929,-144.72956262482697,0.9762279351083674
39959,6.445461949278197e-06,129.115424524625,-140.54672374643792,-140.6549034483273,0.9318561860449431,5.495623141449357e-06,317.7805874938847,0.05781021444897538,-138.5580582977138,-138.72032785054787,0.9319661626498145,6.159244998027447e-06,-142.47989698439505,-142.53398683533973,0.9312060752369204,3.482314285714221e-05,2.1807571428572313e-06,1.244284523809498e-07,-1.103583333333312e-09,-136.8073734846588,-137.02373288843754,0.9343466310366937,-4.905857142856941e-06,6.705448809523804e-06,-8.001547619047572e-09,-138.5582232899464,-138.72049284278046,0.9319677538117523
39960,7.740800145761284e-06,7020.222861139549,-137.77612232658967,-138.19260338813356,0.9373047998780893,2.128216171737307e-06,11494.239566086022,0.859214375187652,-139.09988540101588,-139.72460699333172,0.9639162554371413,3.771603053204231e-06,-133.51128242978223,-133.71952296055417,0.8242022935771598,1.3085925638406101e-07,4.168601763233117e-06,2.5125320758662904e-07,-1.2499186375199373e-08,-153.66593240035647,-154.49889452344425,0.9977177391766578,-7.320586355714191e-06,8.551819873955536e-06,-2.151216738639798e-07,-143.69891399859972,-144.32363559091556,0.9832286913527044
39961,1.859076612431565e-06,35783.71193033535,-151.78664107783058,-152.20312213937447,0.8693497509236952,8.687586428024474e-09,58409.42283888416,3.144586715357919,-164.12037631067497,-164.7450979029908,0.9879871921853405,7.029714308437462e-07,-146.21980359024386,-146.4280441210158,0.5685024575379707,-5.434809928093093e-06,3.0203177522071247e-06,-1.3540658686669274e-07,1.987215219622023e-09,-153.75013099032452,-154.5830931134123,0.9514811550906063,-2.358309090909085e-06,1.8580996089931568e-06,-3.867922776148583e-08,-153.86261222191644,-154.48733381423227,0.9335440887736605
39962,3.0631658977986476e-05,60.09054002590264,-86.55640915322175,-86.97289021476564,0.9641242837879421,,,,,,,1.5476737794450912e-05,-78.34623492142703,-78.55447545219897,0.8130059773749262,0.001359194312831097,6.330011989877497e-06,4.880134065106596e-08,-6.116420234225263e-11,-88.95596705101747,-89.78892917410525,0.9876516870889451,0.0003116396899134176,2.409498440714776e-05,-1.644851235753807e-08,-86.55317924743909,-87.17790083975493,0.9742787521576599
39963,0.00018319941268241102,112.75390096846711,-134.29820120697454,-133.69303102098644,0.7678156681789414,5.449877242824641e-06,126.35494325720903,0.9241204854467442,-134.9546320946308,-134.04687681564866,0.8218883945670399,1.3650153774635854e-05,-109.04084557690433,-108.73826048391028,-0.6833016509388343,0.0019268071850768234,4.131684870315746e-05,-8.077291517433334e-08,4.7577414470213254e-11,-127.07329777631105,-125.86295740433486,0.6792766005006392,0.003357007325642236,2.0769109992153698e-05,-1.8515933143897134e-08,-126.54311705783803,-125.6353617788559,0.5869382325734842
39964,3.751410127961208e-05,54.2165736167397,-57.72740780108139,-58.50853197621319,0.7974470520615374,,,,,,,1.2680322042601944e-05,-55.154902677004,-55.5454647645699,0.5347870278932105,0.005274238017188307,-5.1959452278323695e-05,1.7824477589280203e-07,-1.0663291949214496e-10,-60.325168037395215,-61.88741638765882,0.94586060789838,0.0005875598549301209,2.4281807626119325e-05,-1.1707494789798478e-08,-56.54494829400697,-57.71663455670467,0.8279808161623756
39965,0.0011660348545525778,2.524394120499634,-46.80911372575442,-46.414664571081985,0.6797920502948763,,,,,,,0.00037987855491028455,-44.287296982394516,-44.090072405058294,0.514078956622732,0.06679734681758019,8.858315217050692e-05,8.726411722932403e-07,-7.473582184110279e-10,-44.72310382761856,-43.93420551827368,0.7399840892975873,0.04528369757722931,0.0005061520704194666,-2.568865983303586e-07,-46.186143062512336,-45.59446933050368,0.72399882267275
39966,0.01596903570136754,3.1487086680910235,-58.269719296064835,-57.66454911007674,0.5668446608027655,,,,,,,0.00045358259275851687,-31.840648238673047,-31.538063145679,-0.49822874553932794,0.18313842623709503,0.0007885741561773227,-1.4398665560042381e-06,7.763633360986996e-10,-50.9841336283512,-49.773793256375015,0.3983254888956699,0.20066343566414307,0.00042310045871882734,-3.471694630579534e-07,-52.34216316750694,-51.4344078885248,0.35843297136653396
39967,0.003553797704874073,6.770640407790808,-34.295787839490686,-35.523199117250904,0.9467187226010042,0.003553808277693804,6.770643735524571,0.0,-32.29578783968287,-34.136904756323204,0.9467187222485621,0.0002478248875625866,-22.355210551497066,-22.968916190377175,-0.05852156474619341,0.03482062635001629,0.0008732975489434592,-2.3950378220276625e-06,1.9747799296312565e-09,-305.30252561309527,-307.7573481686157,1.0,0.060950409920099764,0.0002380523188255694,-1.6402983578863628e-07,-28.260945443108504,-30.10206235974883,0.853891825436632
39968,0.003072861604175303,0.9712062349369004,-20.13592424910844,-20.917048424240242,0.8657835115441288,,,,,,,0.0010867004282280046,-19.25680356697645,-19.64736565454235,0.7786071909371606,-0.10128562590130323,0.008583428527345859,-3.7012897401122174e-05,3.7153969293862785e-08,-25.017631401876855,-26.579879752140453,0.9771718872889362,0.10357295891490605,0.0010955875589245775,-3.0141581468829867e-07,-19.679375117200173,-20.85106137989787,0.9009480909060389
39969,0.026578614373773846,1.3969195272040142,-31.507857060746957,-32.28898123587876,0.9874756413524484,0.011000537867365212,1.4523057589830315,0.3343845235912464,-30.729425947140598,-31.901112209838296,0.9901893731506284,0.001068562068972101,-13.642966857948078,-14.033528945513979,0.4762206768698133,0.0030204024095768023,0.017118675913913573,-6.0679356357553356e-05,5.0920725168743996e-08,-42.482583333020855,-44.04483168328446,0.9993732022829724,0.16957926043543625,0.0018631731664921014,-1.4923270168103027e-06,-18.362992189843187,-19.534678452540888,0.8836285979957594
39970,0.002066095248891564,1.4961738149130124,-27.60823466642942,-28.389358841561222,0.8997680237949808,,,,,,,0.0007183632081224633,-22.09565350443247,-22.48621559199837,0.6009687313779712,-0.07351429165877202,0.002908571073292245,-6.56654265147703e-06,4.8855830649154596e-09,-29.72549494100859,-31.28774329127219,0.9705097396377769,0.11644649141331756,0.0005953385970971626,-1.3619147639648348e-07,-25.667835062438236,-26.839521325135934,0.9009532434195127
39971,0.013372306451483462,0.6057859885033483,-15.30291277574107,-16.08403695087287,0.887967460760608,,,,,,,0.0020723566008891137,-5.944925671948062,-6.335487759513962,0.23146106893598817,-0.2922799633523148,0.01486050716458633,-3.991903455872952e-05,2.894318752719775e-08,-21.843306949457634,-23.405555299721232,0.9863829362850921,0.40353269144739595,0.0026691539598685094,-1.6104615993963024e-06,-10.055767305151868,-11.227453567849567,0.7853880271605833
39972,0.11537495895559546,0.5558919352271405,-33.943603358047305,-32.66548869881679,0.8393956444352231,0.11538242092035333,0.5558984169165107,1.4365375999858543e-08,-31.943603297797615,-30.026431308951842,0.8393955733687269,0.0043034260255288,-7.700906528021433,-7.061849198406174,0.16678751867510266,0.4503689560720718,0.013784689951141483,-3.483178682582999e-05,2.3564429215295327e-08,-28.591532919401963,-26.035303600940928,0.8225151494991747,0.4825132810372599,0.01131451006141214,-1.8654978614474813e-05,-29.987111717177527,-28.069939728331754,0.8146847926005717
39973,366.54952892888673,0.016445485770771207,26.93169213946169,26.515211077917797,0.8621965847349756,22059.866946830596,0.01939120975134334,1.9211673739848272,16.40686033282414,15.782138740508307,0.982888453633158,45.41619300974568,38.371842041813075,38.16360151104113,0.04878960982563085,-3.118787186286213,243.93278762866217,-295.7292155403109,104.24814048261099,23.290014999617384,22.457052876529602,0.9613653424101472,9.93952639455102,104.20675816353626,-53.70241366084516,30.961921710468857,30.33720011815302,0.8063341617837277
39974,5.1649619285498716e-05,0.00018762087775647807,70.30750826823522,69.89102720669133,0.6933498115252372,,,,,,,4.0474772222909294e-05,68.8828031289116,68.67456259813966,0.6616695364628251,-940.5968424303529,0.0001082736579174265,4.66815317767825e-13,-4.759390101259421e-20,65.82900881590446,64.99604669281668,0.925176177789116,-1437.1718157822686,0.0001842631820640547,-2.993250870343833e-12,63.96466489708405,63.33994330476821,0.9234651907746099
39975,0.00012893125003521355,0.0008782992986537952,58.05521068384539,57.6387296223015,0.915460263290174,,,,,,,3.128078728464878e-05,69.09849590386959,68.89025537309765,0.34092618478709835,-175.8679015733109,0.00014201489567642345,-6.5395065822669476e-12,9.239622926562484e-20,49.36292503351402,48.529962910426235,0.989774782334162,-7.003947300486617,7.089142363369796e-05,-1.2791357282530464e-12,59.141753661994784,58.51703206967895,0.9271796758545704
39976,0.0007678449425660983,0.0003443096818813718,91.2853082984529,91.17712859656353,0.7524623218857307,,,,,,,8.778510890317115e-05,100.46993978725895,100.41584993631426,0.022253044851342607,-463.31056042617575,0.0005918904290213914,-3.0899290469091936e-11,4.550983063331518e-19,86.85254525413535,86.6361858503566,0.9254375364891891,425.07881678596993,0.00020836911530355752,-4.340516887273442e-12,96.0116952952827,95.84942574244864,0.6328386115001845
39977,0.021344749329163193,0.8035179356612947,-58.44222983392494,-58.55040953581432,0.989547681112593,0.010944036020771764,1.69803652844716,0.39390772482711256,-60.291689329514,-60.45395888234806,0.9939690075778829,0.016012398951495976,-51.33171028383713,-51.38580013478182,0.9617306149299742,0.005866986413443956,0.01532149966299495,0.00038951312989996895,-1.7304471973968696e-05,-59.746753646055865,-59.96311304983461,0.995100463274571,-0.012699251257568685,0.0227753180914421,-0.00030300073178766366,-59.00027535293468,-59.16254490576874,0.9927464232162647
39978,0.0790121702892892,0.968530991450711,-34.449265714359896,-34.55744541624927,0.8969621665984103,0.009180758490864749,1.467942590634837,1.2665253487662,-35.83387821505101,-35.99614776788507,0.936510535779525,0.03243421379139377,-26.4917298029709,-26.54581965391559,0.5944723738030004,-0.05066651681232146,0.07137681481719803,-0.0019494462752524034,6.419565209063992e-06,-34.47398084405993,-34.69034024783868,0.9419843386631579,-0.04377886525061315,0.06861161784788739,-0.0016925393959224782,-36.46147571128227,-36.62374526411633,0.9418806040971085
39979,0.03133149636128141,2.496118065375618,-47.41626097454094,-47.83274203608483,0.956858629242487,0.018339087054358272,3.3240007176171407,0.39393997119934854,-46.721043534605414,-47.34576512692125,0.9652910708753245,0.014385292856068377,-37.243202210224815,-37.45144274099676,0.6879706191914241,0.01523757482385949,0.01704175116498349,0.0002730746289394951,-2.9475551176242158e-05,-49.11297922898047,-49.94594135206825,0.9833047124594145,-0.0021290801348880003,0.02544072873988319,-0.0006847620471682923,-49.71822446924992,-50.342946061565755,0.9789355744854019
